chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_123_046,217260.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77
chip_123_050,244140.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673
chip_123_052,257580.0,2104110.0,87.8,12.2,88.02,11.98,88.5,11.5,89.57,10.43,89.31,10.69,87.67,12.33,0.0,0.0,87.48,12.52,87.46,12.54,87.0,13.0,79.281
chip_123_053,264300.0,2104110.0,0.0,0.0,87.25,12.75,0.0,0.0,89.04,10.96,88.69,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.9,14.1,35.088
chip_123_054,271020.0,2104110.0,87.7,12.3,88.55,11.45,88.88,11.12,90.62,9.38,90.34,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.609
chip_123_055,277740.0,2104110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.27,12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.727
chip_123_072,391980.0,2104110.0,87.3,12.7,87.63,12.37,0.0,0.0,0.0,0.0,86.99,13.01,87.82,12.18,0.0,0.0,87.77,12.23,87.72,12.28,86.13,13.87,61.136
chip_123_074,405420.0,2104110.0,90.7,9.3,91.15,8.85,91.55,8.45,92.41,7.59,92.14,7.86,89.92,10.08,89.76,10.24,89.73,10.27,89.61,10.39,88.35,11.65,90.53200000000001
chip_123_078,432300.0,2104110.0,90.2,9.8,90.05,9.95,90.82,9.18,91.16,8.84,90.5,9.5,88.41,11.59,88.36,11.64,88.27,11.73,88.33,11.67,87.21,12.79,89.331
chip_123_082,459180.0,2104110.0,87.35,12.65,87.15,12.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45
chip_124_021,49260.0,2097390.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21,10.79,89.45,10.55,87.6,12.4,87.82,12.18,87.61,12.39,87.35,12.65,0.0,0.0,52.903999999999996
chip_124_023,62700.0,2097390.0,87.26,12.74,87.51,12.49,88.32,11.68,89.95,10.05,90.91,9.09,90.67,9.33,90.69,9.31,90.29,9.71,90.49,9.51,89.19,10.81,89.52799999999999
chip_124_024,69420.0,2097390.0,87.42,12.58,87.5,12.5,88.66,11.34,90.42,9.58,90.83,9.17,89.3,10.7,89.47,10.53,89.2,10.8,89.24,10.76,88.52,11.48,89.05600000000001
chip_124_025,76140.0,2097390.0,87.26,12.74,87.63,12.37,0.0,0.0,89.8,10.2,89.87,10.13,88.89,11.11,89.18,10.82,88.85,11.15,88.87,11.13,87.61,12.39,79.796
chip_124_026,82860.0,2097390.0,91.56,8.44,91.76,8.24,91.21,8.79,92.86,7.14,92.74,7.26,91.47,8.53,91.97,8.03,91.56,8.44,91.53,8.47,90.24,9.76,91.69000000000001
chip_124_027,89580.0,2097390.0,91.22,8.78,92.81,7.19,92.66,7.34,93.78,6.22,93.55,6.45,94.23,5.77,93.74,6.26,94.18,5.82,94.11,5.89,93.91,6.09,93.41900000000001
chip_124_028,96300.0,2097390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88,14.12,8.588
chip_124_032,123180.0,2097390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.86,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.52,13.48,17.438
chip_124_033,129900.0,2097390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.78,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.678
chip_124_042,190380.0,2097390.0,88.63,11.37,89.55,10.45,89.21,10.79,91.14,8.86,91.12,8.88,90.17,9.83,90.25,9.75,90.27,9.73,90.16,9.84,89.88,10.12,90.03799999999998
chip_124_055,277740.0,2097390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.69,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.769
chip_124_074,405420.0,2097390.0,89.27,10.73,89.72,10.28,90.03,9.97,90.85,9.15,90.61,9.39,88.42,11.58,88.34,11.66,88.28,11.72,88.1,11.9,86.87,13.13,89.049
chip_124_075,412140.0,2097390.0,88.31,11.69,88.44,11.56,89.05,10.95,89.57,10.43,89.38,10.62,0.0,0.0,0.0,0.0,0.0,0.0,87.08,12.92,86.07,13.93,61.790000000000006
chip_125_018,29100.0,2090670.0,88.43,11.57,88.43,11.57,88.79,11.21,89.9,10.1,90.69,9.31,88.72,11.28,88.8,11.2,88.45,11.55,88.42,11.58,86.92,13.08,88.755
chip_125_020,42540.0,2090670.0,0.0,0.0,0.0,0.0,0.0,0.0,89.03,10.97,89.33,10.67,87.81,12.19,87.88,12.12,87.77,12.23,87.87,12.13,86.55,13.45,61.624
chip_125_021,49260.0,2090670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.82,11.18,87.54,12.46,0.0,0.0,87.55,12.45,87.63,12.37,86.04,13.96,43.758
chip_125_022,55980.0,2090670.0,0.0,0.0,87.19,12.81,0.0,0.0,89.59,10.41,89.59,10.41,89.33,10.67,89.5,10.5,89.3,10.7,89.25,10.75,88.47,11.53,71.22200000000001
chip_125_024,69420.0,2090670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.79,12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.779
chip_125_025,76140.0,2090670.0,88.04,11.96,87.81,12.19,88.94,11.06,90.06,9.94,90.3,9.7,88.93,11.07,89.13,10.87,88.89,11.11,88.93,11.07,88.24,11.76,88.92699999999999
chip_125_026,82860.0,2090670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.65,11.35,88.7,11.3,89.09,10.91,88.8,11.2,88.55,11.45,88.39,11.61,53.218
chip_125_027,89580.0,2090670.0,88.36,11.64,88.22,11.78,88.21,11.79,89.4,10.6,90.61,9.39,91.16,8.84,91.15,8.85,91.35,8.65,91.28,8.72,91.1,8.9,90.08399999999999
chip_125_028,96300.0,2090670.0,91.33,8.67,92.2,7.8,92.39,7.61,93.55,6.45,93.98,6.02,93.79,6.21,93.76,6.24,93.78,6.22,93.71,6.29,93.69,6.31,93.218
chip_125_033,129900.0,2090670.0,90.19,9.81,90.82,9.18,91.29,8.71,92.42,7.58,92.53,7.47,91.22,8.78,91.23,8.77,91.16,8.84,91.25,8.75,91.02,8.98,91.313
chip_125_035,143340.0,2090670.0,91.12,8.88,91.32,8.68,91.58,8.42,92.36,7.64,92.67,7.33,91.63,8.37,91.61,8.39,91.64,8.36,91.56,8.44,90.92,9.08,91.64099999999999
chip_125_038,163500.0,2090670.0,88.53,11.47,89.09,10.91,89.16,10.84,90.69,9.31,90.51,9.49,89.89,10.11,89.97,10.03,90.09,9.91,89.91,10.09,90.3,9.7,89.814
chip_125_063,331500.0,2090670.0,90.02,9.98,90.16,9.84,90.94,9.06,91.89,8.11,90.41,9.59,89.43,10.57,89.32,10.68,89.18,10.82,89.01,10.99,86.89,13.11,89.725
chip_125_075,412140.0,2090670.0,90.55,9.45,90.23,9.77,90.91,9.09,91.33,8.67,90.87,9.13,89.58,10.42,89.55,10.45,89.45,10.55,89.53,10.47,88.75,11.25,90.075
chip_125_076,418860.0,2090670.0,87.83,12.17,87.63,12.37,88.53,11.47,89.79,10.21,88.86,11.14,87.72,12.28,0.0,0.0,87.62,12.38,87.75,12.25,86.08,13.92,79.18100000000001
chip_125_079,439020.0,2090670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.04,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.704
chip_126_019,35820.0,2083950.0,87.43,12.57,0.0,0.0,0.0,0.0,0.0,0.0,88.23,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.566000000000003
chip_126_020,42540.0,2083950.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,11.25,89.04,10.96,0.0,0.0,0.0,0.0,0.0,0.0,86.63,13.37,0.0,0.0,26.442
chip_126_021,49260.0,2083950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.45,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.845
chip_126_023,62700.0,2083950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.61,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.861
chip_126_027,89580.0,2083950.0,87.4,12.6,87.44,12.56,0.0,0.0,89.48,10.52,89.91,10.09,89.78,10.22,89.68,10.32,89.74,10.26,89.76,10.24,89.51,10.49,80.27000000000001
