chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_110_076,939780.0,2095620.0,83.56,16.44,83.78,16.22,84.29,15.71,84.93,15.07,0.0,0.0,84.91,15.09,84.25,15.75,84.5,15.5,0.0,0.0,83.16,16.84,67.338
chip_110_081,973380.0,2095620.0,78.49,21.51,78.72,21.28,0.0,0.0,0.0,0.0,0.0,0.0,79.98,20.02,0.0,0.0,78.35,21.65,78.67,21.33,78.51,21.49,47.272
chip_110_082,980100.0,2095620.0,0.0,0.0,78.33,21.67,0.0,0.0,82.31,17.69,0.0,0.0,82.33,17.67,80.75,19.25,0.0,0.0,84.76,15.24,82.26,17.74,49.074
chip_110_083,986820.0,2095620.0,88.45,11.55,90.14,9.86,89.14,10.86,91.2,8.8,0.0,0.0,89.91,10.09,89.76,10.24,89.64,10.36,90.02,9.98,89.23,10.77,80.749
chip_110_084,993540.0,2095620.0,91.63,8.37,91.86,8.14,91.99,8.01,92.43,7.57,0.0,0.0,92.34,7.66,92.13,7.87,91.89,8.11,92.08,7.92,90.68,9.32,82.703
chip_110_085,1000260.0,2095620.0,93.14,6.86,93.41,6.59,93.61,6.39,94.08,5.92,0.0,0.0,94.11,5.89,92.88,7.12,94.01,5.99,94.04,5.96,92.7,7.3,84.19800000000001
chip_110_086,1006980.0,2095620.0,92.05,7.95,92.15,7.85,92.65,7.35,93.18,6.82,0.0,0.0,93.12,6.88,93.02,6.98,92.92,7.08,92.86,7.14,91.0,9.0,83.295
chip_110_087,1013700.0,2095620.0,86.41,13.59,86.69,13.31,85.85,14.15,87.89,12.11,0.0,0.0,85.63,14.37,86.81,13.19,84.6,15.4,87.84,12.16,84.65,15.35,77.637
chip_110_089,1027140.0,2095620.0,79.7,20.3,79.47,20.53,80.32,19.68,81.22,18.78,0.0,0.0,80.68,19.32,79.16,20.84,79.89,20.11,80.48,19.52,79.44,20.56,72.03600000000002
chip_110_090,1033860.0,2095620.0,79.97,20.03,80.35,19.65,81.96,18.04,82.2,17.8,0.0,0.0,82.15,17.85,82.84,17.16,81.24,18.76,82.56,17.44,82.66,17.34,73.59299999999999
chip_110_091,1040580.0,2095620.0,0.0,0.0,0.0,0.0,78.88,21.12,79.57,20.43,0.0,0.0,78.72,21.28,79.55,20.45,79.32,20.68,78.91,21.09,78.27,21.73,55.32199999999999
chip_110_092,1047300.0,2095620.0,85.64,14.36,85.1,14.9,86.58,13.42,87.05,12.95,0.0,0.0,86.36,13.64,86.64,13.36,86.35,13.65,86.33,13.67,85.48,14.52,77.55300000000001
chip_110_093,1054020.0,2095620.0,81.72,18.28,80.74,19.26,82.75,17.25,83.1,16.9,0.0,0.0,81.95,18.05,82.78,17.22,82.36,17.64,81.86,18.14,80.77,19.23,73.803
chip_110_097,1080900.0,2095620.0,82.07,17.93,80.91,19.09,81.86,18.14,81.71,18.29,0.0,0.0,82.62,17.38,82.87,17.13,82.88,17.12,82.6,17.4,81.86,18.14,73.938
chip_110_098,1087620.0,2095620.0,81.54,18.46,79.94,20.06,81.52,18.48,81.33,18.67,0.0,0.0,81.98,18.02,80.65,19.35,82.22,17.78,82.44,17.56,81.29,18.71,73.29100000000001
chip_110_099,1094340.0,2095620.0,78.64,21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.02,21.98,0.0,0.0,15.666
chip_111_047,744900.0,2088900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.34,23.66,79.43,20.57,79.0,21.0,78.72,21.28,79.41,20.59,78.13,21.87,47.102999999999994
chip_111_048,751620.0,2088900.0,83.8,16.2,83.41,16.59,84.5,15.5,85.04,14.96,84.71,15.29,84.48,15.52,83.25,16.75,82.85,17.15,83.76,16.24,83.5,16.5,83.93
